book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
6342,112872,112872,108680,41,1589190637,9781589190630.0,Jan Karon,1995.0,"A Light in the Window (The Mitford Years, #2)","A Light in the Window (Mitford Years, #2)"
6343,16055475,16055475,21840842,27,1455574880,9781455574890.0,Jessica Sorensen,2013.0,The Forever of Ella and Micha,"The Forever of Ella and Micha (The Secret, #2)"
6344,2210921,2210921,2457492,47,553804332,9780553804330.0,Lisa Gardner,2008.0,Say Goodbye,"Say Goodbye (Quincy & Rainie, #6)"
6345,579143,579143,566055,19,307105474,9780307105480.0,Gertrude Crampton,1946.0,Scuffy the Tugboat and His Adventures Down the River,Scuffy the Tugboat (Big Little Golden Book)
6346,111021,111021,106944,33,006074457X,9780060744570.0,Erin Hunter,2005.0,Dawn,"Dawn (Warriors: The New Prophecy, #3)"
6347,239388,239388,231888,8,307118398,9780307118390.0,Mercer Mayer,1977.0,Just Me and My Dad (Look-Look),Just Me and My Dad (Little Critter)
6348,34760,34760,2399046,42,034546639X,9780345466400.0,Robert Fulghum,1986.0,All I Really Need To Know I Learned in Kindergarten,All I Really Need to Know I Learned in Kindergarten
6349,144792,144792,955290,42,312981260,9780312981270.0,Matthew Reilly,1999.0,Temple,Temple
6350,555500,555500,2690582,26,786837888,9780786837880.0,"Dave Barry, Ridley Pearson, Greg Call",2007.0,Peter and the Secret of Rundoon,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)"
6351,3858,3858,4227,29,767915747,9780767915750.0,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,Holy Cow: An Indian Adventure
6352,13272498,13272498,18476346,62,345515633,9780345515640.0,Tess Gerritsen,2012.0,Last to Die,"Last to Die (Rizzoli & Isles, #10)"
6353,6931246,6931246,8814204,31,034549749X,9780345497500.0,China Miéville,2010.0,Kraken: An Anatomy,Kraken
6354,10031,10031,12776,116,184391400X,9781843914010.0,Jean-Paul Sartre,1939.0,Le Mur,The Wall
6355,18764826,18764826,23967072,21,1476702993,9781476703000.0,Lisa Jewell,2013.0,The House We Grew Up In,The House We Grew Up In
6356,13337715,13337715,21855986,47,7466064,9780007466060.0,George R.R. Martin,2011.0,A Dance With Dragons: Part 1 Dreams and Dust,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)"
6357,10517947,10517947,15423995,22,141658661X,9781416586620.0,Brad Thor,2011.0,Full Black,"Full Black (Scot Harvath, #10)"
6358,17989312,17046617,23362106,18,,,Helen Bryan,2012.0,,The Sisterhood
6359,17488,17488,6474909,109,340796146,9780340796150.0,Enid Blyton,1942.0,Five on a Treasure Island ,"Five on a Treasure Island (Famous Five, #1)"
6360,675905,675905,661908,10,312997191,9780312997200.0,Elin Hilderbrand,2003.0,Summer People,Summer People
6361,70489,70489,170846,22,836213122,9780836213130.0,Bill Watterson,1996.0,There's Treasure Everywhere: A Calvin and Hobbes Collection,There's Treasure Everywhere: A Calvin and Hobbes Collection
6362,282425,282425,273978,10,1569319960,9781569319960.0,"Yoko Kamio, 神尾葉子",1992.0,花より男子 1,"Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)"
6363,7841446,7841446,10934698,1,1416596585,9781416596580.0,Steven Levy,2011.0,"In the Plex: How Google Thinks, Works, and Shapes Our Lives","In the Plex: How Google Thinks, Works, and Shapes Our Lives"
6364,28923,28923,3333606,74,571225403,9780571225410.0,Kazuo Ishiguro,2000.0,When We Were Orphans,When We Were Orphans
6365,17833099,17833099,24951197,6,,,Linda Kage,2013.0,,"Price of a Kiss (Forbidden Men, #1)"
6366,6407014,6407014,6595917,23,393068579,9780393068570.0,David Small,2009.0,Stitches: A Memoir,Stitches
6367,10836810,10836810,15467346,9,1594488134,9781594488140.0,Ellis Avery,2012.0,The Last Nude,The Last Nude
6368,58894,58894,1171248,27,590554107,9780590554110.0,Tamora Pierce,1998.0,Daja's Book,"Daja's Book (Circle of Magic, #3)"
6369,61926,61926,2341135,49,345419359,9780345419350.0,Anne McCaffrey,1991.0,All the Weyrs of Pern,"All the Weyrs of Pern (Pern, #11)"
6370,23714532,23714532,43324367,20,,,Jamie McGuire,2015.0,Beautiful Sacrifice,"Beautiful Sacrifice (The Maddox Brothers, #3)"
6371,91989,91989,2004018,53,345481305,9780345481310.0,Naomi Novik,2006.0,Black Powder War,"Black Powder War (Temeraire, #3)"
6372,107789,107789,2604130,60,1416503811,9781416503810.0,Julie Garwood,2000.0,Heartbreaker,"Heartbreaker (Buchanan-Renard, #1)"
6373,839263,839263,631122,14,590480871,9780590480870.0,David Shannon,1999.0,,David Goes To School
6374,58893,58893,3353659,23,590554115,9780590554110.0,Tamora Pierce,1999.0,Briar's Book,"Briar's Book (Circle of Magic, #4)"
6375,480570,480570,2564369,57,380710811,9780380710810.0,Colleen McCullough,1990.0,The First Man in Rome,"The First Man in Rome (Masters of Rome, #1)"
6376,175242,175242,890720,67,067102731X,9780671027320.0,John Connolly,1999.0,Every Dead Thing,"Every Dead Thing (Charlie Parker, #1)"
6377,93801,93801,2633218,49,014101587X,9780141015870.0,Daniel Silva,2003.0,The Confessor,"The Confessor (Gabriel Allon, #3)"
6378,217376,217376,1092733,6,345479122,9780345479130.0,"Tomoko Hayakawa, David Ury",2000.0,ヤマトナデシコ七変化,"The Wallflower, Vol. 1 (The Wallflower, #1)"
6379,10869746,10869746,16460463,51,312547730,9780312547740.0,"Robert Kirkman, Jay Bonansinga",2011.0,The Walking Dead: Rise of the Governor,Rise of the Governor (The Walking Dead #1)
6380,66683,66683,231619,24,786929804,9780786929800.0,R.A. Salvatore,2002.0,The Thousand Orcs (Hunter's Blades #1),"The Thousand Orcs (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)"
6381,26131641,26131641,46081985,19,812996089,9780812996080.0,Anna Quindlen,2016.0,Miller's Valley,Miller's Valley
6382,18452,18452,825359,84,080213422X,9780802134230.0,Jerzy Kosiński,1965.0,,The Painted Bird
6383,34310,34310,219754,62,752876872,9780752876870.0,Maeve Binchy,1994.0,The Glass Lake,The Glass Lake
6384,96884,96884,3587,32,465028020,9780465028020.0,Jonathan Haidt,2005.0,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom
6385,204779,204779,15568908,125,1594567395,9781594567390.0,Edgar Allan Poe,1842.0,The Masque of the Red Death,The Masque of the Red Death
6386,7438179,7438179,9438856,33,345496574,9780345496580.0,Peter F. Hamilton,2009.0,The Evolutionary Void,The Evolutionary Void
6387,7100490,7100490,7216551,2,1416989404,9781416989400.0,L.J. Smith,1997.0,The Forbidden Game,"The Forbidden Game (The Forbidden Game, #1-3)"
6388,1754206,1754206,1752043,6,1416953558,9781416953560.0,Elizabeth Scott,2008.0,Perfect You,Perfect You
6389,37398,37398,1135883,73,452269652,9780452269650.0,Toni Morrison,1992.0,Jazz,Jazz
6390,89369,89369,41333541,22,1405204273,9781405204280.0,Benjamin Hoff,1992.0,,The Te of Piglet
6391,22193,22193,1596343,47,316735167,9780316735160.0,Cecily von Ziegesar,2004.0,You're the one that I want,"You're the One That I Want (Gossip Girl, #6)"
6392,158516,158516,152994,128,810114844,9780810114840.0,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",1927.0,Двенадцать стульев,The Twelve Chairs
6393,427920,427920,2461275,52,1558744630,9781558744640.0,"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",1997.0,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)"
6394,18656036,18656036,26470722,28,316231053,9780316231050.0,Megan Abbott,2014.0,The Fever,The Fever
6395,125423,125423,542368,19,399218858,9780399218860.0,Eric Carle,1990.0,The Very Quiet Cricket,The Very Quiet Cricket
6396,393146,393146,382708,39,763631620,9780763631630.0,Alison Croggon,2002.0,The Gift,"The Naming (The Books of Pellinor, #1)"
6397,155421,155421,150023,27,441010652,9780441010650.0,Simon R. Green,2003.0,Something from the Nightside,"Something from the Nightside (Nightside, #1)"
6398,905092,905092,890240,29,740718584,9780740718590.0,Thomas J. Stanley,2006.0,,The Millionaire Mind
6399,84054,84054,1812585,71,6178715,9780006178710.0,Sidney Sheldon,1992.0,The Stars Shine Down,The Stars Shine Down
6400,676555,676555,35475,13,811826848,9780811826850.0,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",2000.0,The Beatles Anthology,The Beatles Anthology
6401,7640261,7640261,10168576,35,61707803,9780061707800.0,"Christopher  Ryan, Cacilda Jethá",2010.0,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Sex at Dawn: The Prehistoric Origins of Modern Sexuality
6402,37451,37451,2456008,59,316911488,9780316911480.0,Cecily von Ziegesar,2002.0,You Know You Love Me,"You Know You Love Me (Gossip Girl, #2)"
6403,6609490,6609490,6989102,7,1442402849,9781442402840.0,"Annette Pollert, L.J. Smith",2009.0,Night World: The Ultimate Fan Guide.,Night World: The Ultimate Fan Guide
6404,835202,835202,3346189,30,688040748,9780688040740.0,Vera B. Williams,1982.0,A Chair for My Mother ,A Chair for My Mother
6405,12021,12021,950451,23,349103232,9780349103240.0,Iain Banks,1992.0,The Crow Road,The Crow Road
6406,46661,46661,4570662,37,385338104,9780385338100.0,Jonathan Tropper,2003.0,The Book of Joe,The Book of Joe
6407,68380,68380,849,22,880386525,9780880386520.0,"Margaret Weis, Tracy Hickman",1985.0,Dragonlance Chronicles: Dragons of Autumn Twilight/Dragons of Winter Night/Dragons of Spring Dawning (Collectors Edition),Dragonlance Chronicles (Dragonlance #1-3)
6408,1003761,1003761,989251,5,1421505754,9781421505760.0,Kiyoko Arai,2004.0,ビューティーポップ 1 [Byūtī poppu 1],"Beauty Pop, Vol. 1 (Beauty Pop, #1)"
6409,79879,79879,46681,31,61119725,9780061119730.0,Eric Carle,1997.0,From Head to Toe,From Head to Toe
6410,48758,48758,266710,18,1590521676,9781590521670.0,Joshua Harris,2000.0,Boy Meets Girl: Say Hello to Courtship,Boy Meets Girl: Say Hello to Courtship
6411,21328,21328,1425228,10,1401205003,9781401205000.0,"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",2006.0,"Fables, Volume 6: Homelands","Fables, Vol. 6: Homelands"
6412,20761374,20761374,40094032,14,,2940149543340.0,Whitney G.,2014.0,Reasonable Doubt,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)"
6413,2924318,2924318,2951639,42,374299102,9780374299100.0,Marilynne Robinson,2008.0,Home,"Home (Gilead, #2)"
6414,23647129,23647129,43254799,14,718031822,9780718031820.0,Jen Hatmaker,2015.0,For the Love: Fighting for Grace in a World of Impossible Standards,For the Love: Fighting for Grace in a World of Impossible Standards
6415,16299256,16299256,22427720,4,,,J. Sterling,2013.0,,"The Game Changer (The Perfect Game, #2)"
6416,18775297,18775297,26751379,31,1476751803,9781476751800.0,Christina Lauren,2014.0,Sweet Filthy Boy ,"Sweet Filthy Boy (Wild Seasons, #1)"
6417,44133,44133,6302847,498,521293731,9780521293730.0,William Shakespeare,1600.0,The Winter's Tale,The Winter's Tale
6418,3437328,3437328,3478338,38,1405088834,9781405088830.0,Peter F. Hamilton,2008.0,The Temporal Void,The Temporal Void
6419,19536001,19536001,27662564,16,1607069466,9781607069460.0,"Matt Fraction, Chip Zdarsky",2014.0,"Sex Criminals, Volume One: One Weird Trick","Sex Criminals, Vol. 1: One Weird Trick"
6420,31157,31157,835713,25,842361936,9780842361930.0,"Tim LaHaye, Jerry B. Jenkins",2003.0,The Rising : Antichrist is Born : Before They Were Left Behind,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)"
6421,16070143,16070143,21862443,61,375990690,9780375990690.0,Lauren Kate,2013.0,Teardrop,"Teardrop (Teardrop, #1)"
6422,6495359,6495359,6686808,71,399156399,9780399156400.0,Patricia Cornwell,2009.0,The Scarpetta Factor ,"The Scarpetta Factor (Kay Scarpetta, #17)"
6423,20443235,20443235,31175868,17,374384738,9780374384740.0,Marie Rutkoski,2016.0,The Winner's Kiss,"The Winner's Kiss (The Winner's Trilogy, #3)"
6424,17377032,17377032,24167516,15,,,R.K. Lilley,2013.0,,"Bad Things (Tristan & Danika, #1)"
6425,77449,77449,74826,15,345382846,9780345382850.0,Sharon Kay Penman,1985.0,Here be Dragons,"Here be Dragons (Welsh Princes, #1)"
6426,9762,9762,2919169,30,1400045371,9781400045370.0,"Byron Katie, Stephen Mitchell",2002.0,Loving What Is: Four Questions That Can Change Your Life,Loving What Is: Four Questions That Can Change Your Life
6427,11824,11824,14213,38,60521228,9780060521230.0,"Sid Fleischman, Peter Sís",1986.0,The Whipping Boy,The Whipping Boy
6428,31538635,31538635,52885176,18,1781106282,9781781106280.0,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies","Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)"
6429,48811,48811,47752,4,448445867,9780448445860.0,Carolyn Keene,,"Nancy Drew Complete Series Set, Books 1-64",Nancy Drew: #1-64
6430,275245,275245,266906,5,1593080786,9781593080780.0,"George Bernard Shaw, John A. Bertolini",2004.0,Pygmalion and Three Other Plays,Pygmalion and Three Other Plays
6431,35430,35430,1330495,25,345477367,9780345477360.0,Drew Karpyshyn,2006.0,,"Path of Destruction (Star Wars: Darth Bane, #1)"
6432,23743603,23743603,42367516,4,,,Elizabeth  Hall,2015.0,,Miramont's Ghost
6433,10401084,10401084,15305022,18,758272812,9780758272810.0,Brigid Kemmerer,2012.0,Storm,"Storm (Elemental, #1)"
6434,9462775,9462775,7269956,12,61976792,9780061976800.0,Maureen Johnson,2011.0,The Last Little Blue Envelope,"The Last Little Blue Envelope (Little Blue Envelope, #2)"
6435,16884,16884,105195,18,684813785,9780684813780.0,Richard Rhodes,1986.0,The Making of the Atomic Bomb,The Making of the Atomic Bomb
6436,7979073,7979073,12348314,57,1409113965,9781409113970.0,Maeve Binchy,2010.0,Minding Frankie,Minding Frankie
6437,95607,95607,1832796,22,842319476,31809014745.0,Francine Rivers,2000.0,Unveiled: Tamar (Lineage of Grace #1),Unveiled: Tamar (Lineage of Grace #1)
6438,92254,92254,18633756,5,1559360739,9781559360740.0,Tony Kushner,1993.0,,"Angels in America, Part Two: Perestroika"
6439,92373,92373,2448682,81,033034837X,9780330348380.0,Ken Follett,1996.0,The Third Twin,The Third Twin
6440,99219,99219,1278722,45,765340771,9780765340770.0,"Brian Herbert, Kevin J. Anderson",2002.0,Dune: The Butlerian Jihad,"The Butlerian Jihad (Legends of Dune, #1)"
6441,181206,181206,175093,46,385491743,9780385491750.0,Richard Koch,1950.0,The 80/20 Principle: The Secret to Success by Achieving More with Less,The 80/20 Principle: The Secret to Achieving More with Less
6442,782580,782580,768593,6,385152132,9780385152140.0,"William Blake, David V. Erdman, Harold Bloom",1965.0,The Complete Poetry & Prose of William Blake,The Complete Poetry and Prose
6443,30008702,30008702,50111227,47,385542070,9780385542070.0,Ian McEwan,2016.0,Nutshell,Nutshell
6444,13619,13619,1902274,35,1421501694,9781421501700.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #2 (Desu Nōto) Gōryū (合流),"Death Note, Vol. 2: Confluence (Death Note, #2)"
6445,93371,93371,90020,20,1569714983,9781569714980.0,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1984.0,Akira 1,"Akira, Vol. 1"
6446,243601,243601,1237325,86,074326603X,9780743266030.0,Robert   Harris,2006.0,Imperium,"Imperium: A Novel of Ancient Rome (Cicero, #1)"
6447,40722,40722,14675,48,394743253,9780394743260.0,Richard Ford,1986.0,The Sportswriter,The Sportswriter
6448,47620,47620,3209595,33,439703700,9780439703700.0,Garth Nix,2004.0,Grim Tuesday,"Grim Tuesday (The Keys to the Kingdom, #2)"
6449,7963189,7963189,11869600,33,272346783X,9782723467830.0,Julie Maroh,2010.0,Le bleu est une couleur chaude,Le bleu est une couleur chaude
6450,25489012,25489012,44737184,33,385539282,9780385539290.0,Bill Bryson,2015.0,The Road to Little Dribbling,The Road to Little Dribbling: Adventures of an American in Britain
6451,15942636,15942636,21409785,26,140227663X,9781402276640.0,Susanna Kearsley,2013.0,The Firebird,"The Firebird (Slains, #2)"
6452,1753714,1753714,1751547,12,1427803196,9781427803190.0,"Tachibana Higuchi, 樋口 橘",2003.0,学園アリス１,"Gakuen Alice, Vol. 01 (Gakuen Alice, #1)"
6453,63832,63832,1383812,45,316353299,9780316353300.0,William Least Heat-Moon,1982.0,Blue Highways: A Journey into America,Blue Highways
6454,31181,31181,3766822,72,345485599,9780345485600.0,Anne Tyler,1988.0,Breathing Lessons,Breathing Lessons
6455,112200,112200,471777,98,517206064,9780517206060.0,Emily Dickinson,1890.0,Selected Poems of Emily Dickinson,Selected Poems
6456,219499,219499,42915871,98,1593081316,9781593081320.0,"Robert Louis Stevenson, Jenny Davidson",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde ,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories 
6457,1055617,1055617,1736890,12,884944441,9780884944450.0,Spencer W. Kimball,1969.0,The Miracle of Forgiveness,The Miracle of Forgiveness
6458,6718608,6718608,6914700,69,345516109,9780345516110.0,Anne Fortier,2010.0,Juliet,Juliet
6459,9394010,9394010,13277173,32,373775490,9780373775490.0,Gena Showalter,2011.0,"The Darkest Secret (Lords of the Underworld, #7)",The Darkest Secret (Lords of the Underworld #7)
6460,23602473,23602473,43212054,49,307594173,9780307594170.0,Toni Morrison,2014.0,God Help the Child,God Help the Child
6461,2795053,2795053,2820826,18,1593079788,9781593079790.0,"Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",2007.0,"The Umbrella Academy, Vol 1: The Apocalypse Suite","The Umbrella Academy, Vol. 1: The Apocalypse Suite"
6462,13605723,13605723,19200593,21,1937053571,9781937053570.0,Jennifer L. Armentrout,2013.0,,"Sentinel (Covenant, #5)"
6463,98233,98233,94691,19,1590597141,9781590597150.0,Jessica Livingston,2001.0,Founders at Work: Stories of Startups' Early Days,Founders at Work: Stories of Startups' Early Days
6464,16045855,16045855,21824493,5,,,Lacey Weatherford,2012.0,,"Crush (Crush, #1)"
6465,2331954,2331954,2338528,36,307406105,9780307406100.0,Scott Sigler,2008.0,Infected,"Infected (Infected, #1)"
6466,15777621,15777621,21490415,28,374351384,9780374351380.0,Leila Sales,2013.0,This Song Will Save Your Life,This Song Will Save Your Life
6467,765811,765811,1311370,30,014006690X,9780140066910.0,Gloria Naylor,1982.0,The Women of Brewster Place,The Women of Brewster Place
6468,23017947,23017947,42587497,14,785190228,9780785190230.0,"G. Willow Wilson, Adrian Alphona, Jacob Wyatt",2015.0,"Ms. Marvel, Vol. 2: Generation Why","Ms. Marvel, Vol. 2: Generation Why"
6469,56480,56480,55040,17,800758188,9780800758190.0,Elisabeth Elliot,1984.0,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control
6470,13406425,13406425,15571673,28,1442440759,9781442440750.0,"Jenny Han, Siobhan Vivian",2012.0,Burn for Burn,"Burn for Burn (Burn for Burn, #1)"
6471,10131648,10131648,15029543,17,1416571760,9781416571770.0,David McCullough,2011.0,The Greater Journey: Americans In Paris,The Greater Journey: Americans in Paris
